time_id,data_id,system.code,station.code,date,time,depth (m),T (C),SC (uS/cm),pH,DOx (mg/L),Tn (NTU),ORP (mV),Chl (ug/L)
1454419,1634629,ONR,B211,6/25/2009,19:01:00,3.091,22.09,333,7.55,,0.8,246.3,3
1454420,1634630,ONR,B211,6/25/2009,20:01:00,3.093,22.11,334,7.55,,0.9,246,4.2
1454421,1634631,ONR,B211,6/25/2009,21:01:00,3.092,21.96,334,7.53,,0.8,246.9,3.5
1454422,1634632,ONR,B211,6/25/2009,22:01:00,3.1,22.17,343,7.54,,1,248.2,3.9
1454423,1634633,ONR,B211,6/25/2009,23:01:00,3.101,22.1,343,7.53,,1,248.1,4.6
1454424,1634634,ONR,B211,6/26/2009,0:01:00,3.1,22.11,343,7.51,,1.2,249.5,5.4
1454425,1634635,ONR,B211,6/26/2009,1:01:00,3.097,22.22,353,7.49,,1.1,248.6,5.1
1454426,1634636,ONR,B211,6/26/2009,2:01:00,3.094,22.22,356,7.47,,1,249.6,5.7
1454427,1634637,ONR,B211,6/26/2009,3:01:00,3.091,22.09,350,7.49,,1,249.3,3.9
1454428,1634638,ONR,B211,6/26/2009,4:01:00,3.09,22.27,363,7.45,,1.2,249.3,4.8
1454429,1634639,ONR,B211,6/26/2009,5:01:00,3.086,22.17,363,7.44,,0.9,249.3,4.6
1454430,1634640,ONR,B211,6/26/2009,6:01:00,3.091,22.11,361,7.44,,1,249.5,3.6
1454431,1634641,ONR,B211,6/26/2009,7:01:00,3.099,22.06,353,7.45,,0.9,249.3,3.2
1454432,1634642,ONR,B211,6/26/2009,8:01:00,3.095,21.94,345,7.47,,0.8,249,2.3
1454433,1634643,ONR,B211,6/26/2009,9:01:00,3.096,21.99,355,7.45,,0.9,249.7,2.9
1454434,1634644,ONR,B211,6/26/2009,10:01:00,3.093,21.99,357,7.42,,0.9,250.5,2.4
1454435,1634645,ONR,B211,6/26/2009,11:01:00,3.095,22.04,365,7.4,,0.8,251.6,2.7
1454436,1634646,ONR,B211,6/26/2009,12:01:00,3.094,22.15,373,7.38,,0.9,251.6,4
1454437,1634647,ONR,B211,6/26/2009,13:01:00,3.087,22.17,372,7.37,,0.9,251.7,3.5
1454438,1634648,ONR,B211,6/26/2009,14:01:00,3.104,22.38,363,7.42,,0.9,249.6,4.1
1454439,1634649,ONR,B211,6/26/2009,15:01:00,3.085,22.09,373,7.35,,0.8,251.7,3.2
1454440,1634650,ONR,B211,6/26/2009,16:01:00,3.083,22.55,353,7.44,,1.4,248.7,3.9
1454441,1634651,ONR,B211,6/26/2009,17:01:00,3.092,22.46,367,7.43,,0.8,249.8,3.7
1454442,1634652,ONR,B211,6/26/2009,18:01:00,3.084,22.35,364,7.38,,1.2,251.8,2.7
1454443,1634653,ONR,B211,6/26/2009,19:01:00,3.09,22.39,374,7.4,,0.9,251.4,4.3
1454444,1634654,ONR,B211,6/26/2009,20:01:00,3.089,22.25,377,7.36,,0.8,251.7,3.9
1454445,1634655,ONR,B211,6/26/2009,21:01:00,3.089,22.35,375,7.38,23.57,1.1,251.8,4
1454446,1634656,ONR,B211,6/26/2009,22:01:00,3.101,22.68,365,7.45,22.91,1.7,249.8,5.5
1454447,1634657,ONR,B211,6/26/2009,23:01:00,3.105,22.45,377,7.39,24.05,1.2,251.2,4.2
1454448,1634658,ONR,B211,6/27/2009,0:01:00,3.104,22.63,372,7.42,24.11,1.3,249,5.6
1454449,1634659,ONR,B211,6/27/2009,1:01:00,3.101,22.53,377,7.39,24.01,1.2,250.2,5.3
1454450,1634660,ONR,B211,6/27/2009,2:01:00,3.106,22.52,380,7.38,23.63,1.3,251.5,3.9
1454451,1634661,ONR,B211,6/27/2009,3:01:00,3.106,22.53,377,7.37,23.05,1.2,251.3,4.8
1454452,1634662,ONR,B211,6/27/2009,4:01:00,3.105,22.62,379,7.38,23.84,1.1,252.1,4.7
1454453,1634663,ONR,B211,6/27/2009,5:01:00,3.117,22.55,383,7.36,22.31,1.2,252.6,4.3
1454454,1634664,ONR,B211,6/27/2009,6:01:00,3.12,22.56,382,7.36,24.15,1.2,251.8,4.6
1454455,1634665,ONR,B211,6/27/2009,7:01:00,3.122,22.72,371,7.4,24.91,1.2,251.1,4.1
1454456,1634666,ONR,B211,6/27/2009,8:01:00,3.129,22.43,388,7.31,,1.1,252.3,3
1454457,1634667,ONR,B211,6/27/2009,9:01:00,3.133,22.69,359,7.42,,1.2,248.7,3.7
1454458,1634668,ONR,B211,6/27/2009,10:01:00,3.133,22.46,380,7.3,24.22,1.4,253.1,3.4
1454459,1634669,ONR,B211,6/27/2009,11:01:00,3.127,22.7,363,7.42,23.79,1.5,249.5,4
1454460,1634670,ONR,B211,6/27/2009,12:01:00,3.132,22.48,376,7.35,22.9,1.1,247.7,3.2
1454461,1634671,ONR,B211,6/27/2009,13:01:00,3.132,22.5,377,7.36,21.74,1.4,249.9,3.5
1454462,1634672,ONR,B211,6/27/2009,14:01:00,3.13,22.56,374,7.36,21.91,1.2,251.8,3.7
1454463,1634673,ONR,B211,6/27/2009,15:01:00,3.133,22.52,376,7.36,21.56,1.3,250.4,4.8
1454464,1634674,ONR,B211,6/27/2009,16:01:00,3.134,22.56,383,7.36,21.46,1.1,249.3,4.8
1454465,1634675,ONR,B211,6/27/2009,17:01:00,3.129,22.57,382,7.38,18.91,1.2,248.7,5.1
1454466,1634676,ONR,B211,6/27/2009,18:01:00,3.125,22.45,393,7.34,19.17,1.2,252.9,4
1454467,1634677,ONR,B211,6/27/2009,19:01:00,3.129,22.7,371,7.44,18.29,1.2,298.4,5
1454468,1634678,ONR,B211,6/27/2009,20:01:00,3.131,22.47,386,7.36,15.76,1.5,311.2,4.8
1454469,1634679,ONR,B211,6/27/2009,21:01:00,3.125,22.59,374,7.41,15.37,1.4,301.9,5.9
1454470,1634680,ONR,B211,6/27/2009,22:01:00,3.129,22.63,379,7.42,14.46,1.5,273.8,5.9
1454471,1634681,ONR,B211,6/27/2009,23:01:00,3.126,22.55,382,7.39,13.53,1.7,269.3,4.8
1454472,1634682,ONR,B211,6/28/2009,0:01:00,3.12,22.55,385,7.39,13.22,1.4,268.1,5.7
1454473,1634683,ONR,B211,6/28/2009,1:01:00,3.118,22.56,383,7.39,12.8,1.6,267.5,5.5
1454474,1634684,ONR,B211,6/28/2009,2:01:00,3.114,22.68,381,7.43,11.89,1.7,266.4,6.1
1454475,1634685,ONR,B211,6/28/2009,3:01:00,3.114,22.68,375,7.44,13.49,1.3,265.8,5.7
1454476,1634686,ONR,B211,6/28/2009,4:01:00,3.115,22.68,381,7.4,12.39,1.9,265.7,6.2
1454477,1634687,ONR,B211,6/28/2009,5:01:00,3.112,22.64,383,7.4,12.91,1.4,265.3,5.3
1454478,1634688,ONR,B211,6/28/2009,6:01:00,3.112,22.67,373,7.4,12.5,1.3,264.7,5.5
1454479,1634689,ONR,B211,6/28/2009,7:01:00,3.109,22.66,374,7.4,12.92,1.7,264.6,5.6
1454480,1634690,ONR,B211,6/28/2009,8:01:00,3.106,22.79,359,7.52,13.03,1.4,261.7,4.5
1454481,1634691,ONR,B211,6/28/2009,9:01:00,3.104,22.76,353,7.56,13.23,1.7,260.6,4.7
1454482,1634692,ONR,B211,6/28/2009,10:01:00,3.097,22.6,383,7.42,12.39,1.4,263.4,4.6
1454483,1634693,ONR,B211,6/28/2009,11:01:00,3.094,22.59,375,7.43,12.29,1.8,260.9,4.7
1454484,1634694,ONR,B211,6/28/2009,12:01:00,3.085,22.8,348,7.58,12.65,1.8,259,5.7
1454485,1634695,ONR,B211,6/28/2009,13:01:00,3.081,22.68,371,7.46,11.92,1.3,260.3,5.5
1454486,1634696,ONR,B211,6/28/2009,14:01:00,3.067,22.88,342,7.65,12.32,1.6,257.3,7.7
1454487,1634697,ONR,B211,6/28/2009,15:01:00,3.062,22.72,360,7.54,11.68,1.7,259.2,6.3
1454488,1634698,ONR,B211,6/28/2009,16:01:00,3.054,22.79,351,7.59,11.8,1.7,257,7.9
1454489,1634699,ONR,B211,6/28/2009,17:01:00,3.058,22.82,354,7.59,12.06,1.4,256.7,7.9
1454490,1634700,ONR,B211,6/28/2009,18:01:00,3.067,22.88,345,7.69,11.5,1.6,255.3,9.4
1454491,1634701,ONR,B211,6/28/2009,19:01:00,3.063,22.85,350,7.64,10.97,1.7,254.8,8.1
1454492,1634702,ONR,B211,6/28/2009,20:01:00,3.057,22.81,352,7.59,10.3,1.9,255.7,8.9
1454493,1634703,ONR,B211,6/28/2009,21:01:00,3.059,22.85,347,7.61,10.15,1.5,254.8,9.2
1454494,1634704,ONR,B211,6/28/2009,22:01:00,3.056,22.8,353,7.56,9.99,1.8,253.7,8.6
1454495,1634705,ONR,B211,6/28/2009,23:01:00,3.049,22.73,356,7.53,9.61,1.6,254.3,6.7
1454496,1634706,ONR,B211,6/29/2009,0:01:00,3.042,22.69,363,7.49,9.71,1.7,253.5,6.1
1454497,1634707,ONR,B211,6/29/2009,1:01:00,3.036,22.71,358,7.5,10.66,1.5,252.9,6.9
1454498,1634708,ONR,B211,6/29/2009,2:01:00,3.032,22.65,365,7.47,9.99,1.5,254.1,6.5
1454499,1634709,ONR,B211,6/29/2009,3:01:00,3.028,22.69,361,7.48,10,1.4,252.6,6.3
1454500,1634710,ONR,B211,6/29/2009,4:01:00,3.029,22.61,363,7.47,9.23,1.4,253.1,5.9
1454501,1634711,ONR,B211,6/29/2009,5:01:00,3.031,22.69,359,7.49,9.19,1.5,251.5,5.8
1454502,1634712,ONR,B211,6/29/2009,6:01:00,3.033,22.64,362,7.48,9.23,1.3,252.4,6.1
1454503,1634713,ONR,B211,6/29/2009,7:01:00,3.032,22.55,377,7.45,8.98,1.3,251.8,4.5
1454504,1634714,ONR,B211,6/29/2009,8:01:00,3.029,22.58,376,7.46,8.7,1.2,251.5,4.1
1454505,1634715,ONR,B211,6/29/2009,9:01:00,3.027,22.53,377,7.44,8.53,1.2,252.2,3.6
1454506,1634716,ONR,B211,6/29/2009,10:01:00,3.028,22.63,363,7.47,8.21,1.2,252.1,3.6
1454507,1634717,ONR,B211,6/29/2009,11:01:00,3.025,22.64,367,7.48,8.66,1.3,251.3,3.6
1454508,1634718,ONR,B211,6/29/2009,12:01:00,3.01,22.67,370,7.46,9.06,1.4,251.2,4
1454509,1634719,ONR,B211,6/29/2009,13:01:00,2.962,23.27,332,7.67,10.38,1.2,248.5,5.8
1454510,1634720,ONR,B211,6/29/2009,14:01:00,2.917,23.19,353,7.61,9.75,1.4,248.1,4.9
1454511,1634721,ONR,B211,6/29/2009,15:01:00,3.011,23.19,372,7.57,9.41,1.3,247.4,4.6
1454512,1634722,ONR,B211,6/29/2009,16:01:00,3.016,23.49,365,7.65,9.48,1.4,241.6,6.4
1454513,1634723,ONR,B211,6/29/2009,17:01:00,3.015,23.26,370,7.6,9.07,1,246.6,4.2
1454514,1634724,ONR,B211,6/29/2009,18:01:00,3.015,23.37,362,7.64,9.38,1.1,245.6,5.1
1454515,1634725,ONR,B211,6/29/2009,19:01:00,3.014,23.36,361,7.64,8.57,1,245.6,4.9
1454516,1634726,ONR,B211,6/29/2009,20:01:00,3.03,23.42,367,7.63,9.05,1.4,244.9,6.4
1454517,1634727,ONR,B211,6/29/2009,21:01:00,3.026,23.4,367,7.63,8.97,1.2,246.8,6
1454518,1634728,ONR,B211,6/29/2009,22:01:00,3.033,23.39,364,7.62,8.86,1,247.1,4.2
1454519,1634729,ONR,B211,6/29/2009,23:01:00,3.026,23.42,361,7.63,6.41,1,245.8,4.9
1454520,1634730,ONR,B211,6/30/2009,0:01:00,3.024,23.44,359,7.68,8.3,1.2,244.8,7.2
1454521,1634731,ONR,B211,6/30/2009,1:01:00,3.021,23.42,362,7.6,8.09,1.2,246.4,5.8
1454522,1634732,ONR,B211,6/30/2009,2:01:00,3.021,23.41,361,7.62,8.27,1.2,246,5.2
1454523,1634733,ONR,B211,6/30/2009,3:01:00,3.026,23.37,360,7.6,8.32,1.2,246,5.2
1454524,1634734,ONR,B211,6/30/2009,4:01:00,3.019,23.33,358,7.59,8.03,1.2,246.3,4.9
1454525,1634735,ONR,B211,6/30/2009,5:01:00,3.02,23.35,356,7.63,8.34,1.3,246.1,5.7
1454526,1634736,ONR,B211,6/30/2009,6:01:00,3.023,23.31,357,7.63,8.58,1.2,245.7,5.8
1454527,1634737,ONR,B211,6/30/2009,7:01:00,3.024,23.27,358,7.62,8.52,1.2,245.4,5.4
1454528,1634738,ONR,B211,6/30/2009,8:01:00,3.03,23.26,361,7.61,6.69,1,246.2,4.3
1454529,1634739,ONR,B211,6/30/2009,9:01:00,3.031,23.23,359,7.6,7.13,1.2,246.7,4.6
1454530,1634740,ONR,B211,6/30/2009,10:01:00,3.025,23.21,363,7.56,7.36,1.1,247.2,3.1
1454531,1634741,ONR,B211,6/30/2009,11:01:00,3.001,23.19,359,7.58,7.54,1.1,246.4,3.8
1454532,1634742,ONR,B211,6/30/2009,12:01:00,2.96,23.2,341,7.62,8.02,2.3,246.2,4.1
1454533,1634743,ONR,B211,6/30/2009,13:01:00,2.945,23.16,332,7.61,7.93,2.1,247.7,3.1
1454534,1634744,ONR,B211,6/30/2009,14:01:00,3.037,23.13,326,7.59,8.69,2,247.7,2.7
1454535,1634745,ONR,B211,6/30/2009,15:01:00,3.038,23.17,325,7.59,7.69,1.5,249,3.1
1454536,1634746,ONR,B211,6/30/2009,16:01:00,3.041,23.15,326,7.61,7.61,1.6,248.7,3.4
1454537,1634747,ONR,B211,6/30/2009,17:01:00,3.043,23.2,325,7.61,7.86,1.2,248.5,3.2
1454538,1634748,ONR,B211,6/30/2009,18:01:00,3.047,23.2,325,7.6,8.21,1.2,249.5,3.4
1454539,1634749,ONR,B211,6/30/2009,19:01:00,3.05,23.18,326,7.59,7.97,1.1,250.1,2.4
1454540,1634750,ONR,B211,6/30/2009,20:01:00,3.05,23.2,328,7.56,6.97,0.9,250.2,2.9
1454541,1634751,ONR,B211,6/30/2009,21:01:00,3.064,23.16,336,7.58,7.23,0.9,246.7,3.1
1454542,1634752,ONR,B211,6/30/2009,22:01:00,3.067,23.12,346,7.58,7.61,0.8,247.1,3.3
1454543,1634753,ONR,B211,6/30/2009,23:01:00,3.064,23.07,352,7.56,7.73,1,247.7,3.3
1454544,1634754,ONR,B211,7/1/2009,0:01:00,3.065,23.03,355,7.55,7.15,0.8,247.9,3
1454545,1634755,ONR,B211,7/1/2009,1:01:00,3.07,22.99,354,7.53,7.7,1.2,247.9,2.7
1454546,1634756,ONR,B211,7/1/2009,2:01:00,3.074,22.95,352,7.53,5.67,1,248,2.4
1454547,1634757,ONR,B211,7/1/2009,3:01:00,3.077,22.9,347,7.53,7.6,1,247.4,2.5
1454548,1634758,ONR,B211,7/1/2009,4:01:00,3.08,22.88,341,7.54,5.36,1,248.1,2.1
1454549,1634759,ONR,B211,7/1/2009,5:01:00,3.082,22.83,335,7.55,7.86,1,248.3,2.2
1454550,1634760,ONR,B211,7/1/2009,6:01:00,3.089,22.79,331,7.56,7.73,1.1,247.9,2.7
1454551,1634761,ONR,B211,7/1/2009,7:01:00,3.092,22.76,326,7.56,8.58,0.9,248,2.1
1454552,1634762,ONR,B211,7/1/2009,8:01:00,3.099,22.7,326,7.56,8.22,1.1,248.1,2.6
1454553,1634763,ONR,B211,7/1/2009,9:01:00,3.103,22.69,323,7.57,7.14,1,248.4,2.2
1454554,1634764,ONR,B211,7/1/2009,10:01:00,3.103,22.68,322,7.56,8.23,1,249.1,2.5
1454555,1634765,ONR,B211,7/1/2009,11:01:00,3.106,22.65,322,7.56,7.85,0.9,249.8,1.8
1454556,1634766,ONR,B211,7/1/2009,12:01:00,3.102,22.61,324,7.55,9.6,0.9,248.5,2
1454557,1634767,ONR,B211,7/1/2009,13:01:00,3.097,22.58,328,7.54,6.04,0.9,248.7,1.9
1454558,1634768,ONR,B211,7/1/2009,14:01:00,3.09,22.56,333,7.54,9.44,1,247.7,2
1454559,1634769,ONR,B211,7/1/2009,15:01:00,3.092,22.57,337,7.53,7.12,1,249.4,2.3
1454560,1634770,ONR,B211,7/1/2009,16:01:00,3.09,22.69,338,7.53,9.72,0.9,248.3,2.1
1454561,1634771,ONR,B211,7/1/2009,17:01:00,3.095,22.58,338,7.52,9.94,0.9,249.3,2.1
1454562,1634772,ONR,B211,7/1/2009,18:01:00,3.095,22.65,338,7.52,7.26,1,249.3,2.3
1454563,1634773,ONR,B211,7/1/2009,19:01:00,3.097,22.8,336,7.53,7.76,0.9,249.3,2.1
1454564,1634774,ONR,B211,7/1/2009,20:01:00,3.1,22.75,336,7.54,8.54,0.9,249.1,2
1454565,1634775,ONR,B211,7/1/2009,21:01:00,3.108,22.89,334,7.55,7.86,0.8,241.8,2.3
1454566,1634776,ONR,B211,7/1/2009,22:01:00,3.112,22.91,333,7.56,8.7,0.7,246.9,2.6
1454567,1634777,ONR,B211,7/1/2009,23:01:00,3.114,22.83,333,7.55,8.91,0.7,246.5,1.8
1454568,1634778,ONR,B211,7/2/2009,0:01:00,3.114,22.84,333,7.56,7.19,0.8,246.3,1.6
1454569,1634779,ONR,B211,7/2/2009,1:01:00,3.111,22.83,333,7.58,8.56,0.7,245.7,2.2
1454570,1634780,ONR,B211,7/2/2009,2:01:00,3.104,22.78,332,7.59,7.16,0.8,244,1.9
1454571,1634781,ONR,B211,7/2/2009,3:01:00,3.107,22.71,331,7.59,5.67,0.7,246.1,2.5
1454572,1634782,ONR,B211,7/2/2009,4:01:00,3.11,22.64,331,7.6,4.77,0.8,247.3,1.7
1454573,1634783,ONR,B211,7/2/2009,5:01:00,3.113,22.56,331,7.6,6.58,0.8,247.7,1.7
1454574,1634784,ONR,B211,7/2/2009,6:01:00,3.117,22.5,331,7.61,5.72,0.9,248,2.5
1454575,1634785,ONR,B211,7/2/2009,7:01:00,3.118,22.44,330,7.61,6.05,0.7,248.7,1.8
1454576,1634786,ONR,B211,7/2/2009,8:01:00,3.118,22.39,330,7.61,4.75,0.7,249.6,1.8
1454577,1634787,ONR,B211,7/2/2009,9:01:00,3.12,22.33,330,7.63,4.91,0.8,250.1,1.8
1454578,1634788,ONR,B211,7/2/2009,9:52:00,3,22.26,328,7.25,6.38,1.2,,1.6
1454579,1634789,ONR,B211,7/2/2009,11:52:00,3,22.19,327,7.36,6.49,1.3,,2.1
1454580,1634790,ONR,B211,7/2/2009,15:52:00,3,22.55,325,7.5,7.91,1.6,,1.7
1454581,1634791,ONR,B211,7/2/2009,17:52:00,3,22.54,323,7.51,8.01,1.5,,1.4
1454582,1634792,ONR,B211,7/2/2009,19:52:00,3,22.45,318,7.49,7.87,1.4,,1.5
1454583,1634793,ONR,B211,7/2/2009,21:52:00,3,22.37,316,7.46,7.75,1.4,,1.8
1454584,1634794,ONR,B211,7/2/2009,23:52:00,3,22.3,316,7.46,7.9,1.6,,1.7
1454585,1634795,ONR,B211,7/3/2009,1:52:00,3,22.27,316,7.47,8.06,10.3,,1.4
1454586,1634796,ONR,B211,7/3/2009,3:52:00,3,22.29,315,7.5,8.35,1.5,,1.7
1454587,1634797,ONR,B211,7/3/2009,5:52:00,3,22.32,316,7.53,8.55,1.6,,2.1
1454588,1634798,ONR,B211,7/3/2009,7:52:00,3,22.33,315,7.54,8.63,1.6,,1.5
1454589,1634799,ONR,B211,7/3/2009,9:52:00,3,22.29,315,7.53,8.6,1.8,,1.3
1454590,1634800,ONR,B211,7/3/2009,11:52:00,3,22.24,314,7.52,8.5,1.6,,1.4
1454591,1634801,ONR,B211,7/3/2009,13:52:00,3,22.19,314,7.49,8.42,1.5,,1
1454592,1634802,ONR,B211,7/3/2009,17:52:00,3,22.14,313,7.49,8.58,1.5,,1.4
1454593,1634803,ONR,B211,7/3/2009,19:52:00,3.1,22.14,313,7.5,8.68,1.4,,1.7
1454594,1634804,ONR,B211,7/3/2009,21:52:00,3.1,22.08,313,7.51,8.83,1.6,,1.6
1454595,1634805,ONR,B211,7/3/2009,23:52:00,3.1,22.03,313,7.52,8.99,1.6,,1.7
1454596,1634806,ONR,B211,7/4/2009,1:52:00,3.1,21.96,314,7.55,9.21,1.5,,1.4
1454597,1634807,ONR,B211,7/4/2009,3:52:00,3.1,21.87,314,7.57,9.31,2,,1.7
1454598,1634808,ONR,B211,7/4/2009,5:52:00,3.1,21.77,313,7.58,9.35,7.9,,2
1454599,1634809,ONR,B211,7/4/2009,7:52:00,3.1,21.66,314,7.56,9.26,2.1,,2.3
1454600,1634810,ONR,B211,7/4/2009,9:52:00,3.1,21.61,314,7.54,9.18,1.8,,1.9
1454601,1634811,ONR,B211,7/4/2009,11:52:00,3.1,21.5,313,7.53,9.06,2,,1.4
1454602,1634812,ONR,B211,7/4/2009,13:52:00,3.1,21.51,314,7.5,8.93,1.5,,1.1
1454603,1634813,ONR,B211,7/4/2009,15:52:00,3.1,21.56,314,7.5,9,1.4,,1.2
1454604,1634814,ONR,B211,7/4/2009,17:52:00,3.1,21.6,314,7.51,9.16,1.6,,1.7
1454605,1634815,ONR,B211,7/4/2009,19:52:00,3.1,21.51,314,7.53,9.35,1.6,,1.2
1454606,1634816,ONR,B211,7/4/2009,21:52:00,3.1,21.47,314,7.55,9.49,1.8,,1.5
1454607,1634817,ONR,B211,7/4/2009,23:52:00,3.1,21.41,315,7.55,9.58,1.9,,1.4
1454608,1634818,ONR,B211,7/5/2009,1:52:00,3.1,21.3,315,7.57,9.68,2,,1.7
1454609,1634819,ONR,B211,7/5/2009,3:52:00,3.1,21.2,314,7.6,9.82,2.2,,1.2
1454610,1634820,ONR,B211,7/5/2009,5:52:00,3.1,21.12,314,7.62,9.99,2,,1.6
1454611,1634821,ONR,B211,7/5/2009,7:52:00,3.1,21,314,7.63,10.02,2.2,,1.4
1454612,1634822,ONR,B211,7/5/2009,9:52:00,3.1,20.99,314,7.6,9.89,1.8,,1.3
1454613,1634823,ONR,B211,7/5/2009,11:52:00,3.1,21.06,314,7.55,9.66,1.7,,1.2
1454614,1634824,ONR,B211,7/6/2009,21:52:00,3,21.9,326,7.6,10.46,1.5,,1.8
1454615,1634825,ONR,B211,7/11/2009,17:52:00,3.1,22.82,323,7.7,11.09,1.8,,2.5
1454616,1634826,ONR,B211,7/12/2009,1:52:00,3.1,22.82,320,7.76,11.32,1.6,,2.7
1454617,1634827,ONR,B211,7/12/2009,15:52:00,3.1,22.5,354,7.57,10.42,1.6,,2.7
1454618,1634828,ONR,B211,7/12/2009,17:52:00,3.1,22.78,365,7.62,11,1.8,,2.8
1454619,1634829,ONR,B211,7/12/2009,19:52:00,3.1,22.86,361,7.63,10.93,1.7,,2.2
1454620,1634830,ONR,B211,7/12/2009,21:52:00,3.1,22.78,361,7.6,10.71,1.9,,2.5
1454621,1634831,ONR,B211,7/13/2009,1:52:00,3.1,22.72,322,7.65,10.53,1.8,,1.9
1454622,1634832,ONR,B211,7/13/2009,7:52:00,3.1,22.33,315,7.72,10.89,2,,1.5
1454623,1634833,ONR,B211,7/13/2009,15:52:00,3,22.65,313,7.78,10.95,1.9,,1.2
1454624,1634834,ONR,B211,7/13/2009,21:52:00,3.1,22.48,307,8.07,12.06,2.8,,1.6
1454625,1634835,ONR,B211,7/13/2009,23:52:00,3.1,22.34,306,8.08,12,3,,2
1454626,1634836,ONR,B211,7/14/2009,5:52:00,3.1,21.73,311,8,11.41,3.7,,1.6
1454627,1634837,ONR,B211,7/14/2009,7:52:00,3.1,21.56,310,8,11.32,32.6,,1.6
1454628,1634838,ONR,B211,7/14/2009,11:52:00,3.1,21.58,313,7.94,11.18,2.7,,1.2
1454629,1634839,ONR,B211,7/14/2009,13:52:00,3.2,21.91,311,8.16,8.78,1.8,,1.3
1454630,1634840,ONR,B211,7/14/2009,15:51:00,3.2,22.02,311,8.2,8.85,1.2,,1.9
1454631,1634841,ONR,B211,7/14/2009,17:51:00,3.2,22.09,311,8.21,8.91,1.2,,1.7
1454632,1634842,ONR,B211,7/14/2009,19:51:00,3.2,22.1,314,8.21,8.88,0.9,,0.9
1454633,1634843,ONR,B211,7/14/2009,21:51:00,3.2,22.07,315,8.18,8.84,0.9,,2.3
1454634,1634844,ONR,B211,7/14/2009,23:51:00,3.2,21.98,315,8.18,8.83,0.9,,1.8
1454635,1634845,ONR,B211,7/15/2009,1:51:00,3.2,21.92,314,8.18,8.8,1.5,,1.3
1454636,1634846,ONR,B211,7/15/2009,3:51:00,3.2,21.8,313,8.2,8.85,1.1,,1.5
1454637,1634847,ONR,B211,7/15/2009,5:51:00,3.2,21.71,316,8.16,8.72,1.2,,2.1
1454638,1634848,ONR,B211,7/15/2009,7:51:00,3.2,21.64,319,8.13,8.68,1.3,,2.3
1454639,1634849,ONR,B211,7/15/2009,9:51:00,3.2,21.66,320,8.14,8.72,1.6,,2.3
1454640,1634850,ONR,B211,7/15/2009,11:51:00,3.2,21.81,320,8.16,8.83,1.1,,1.4
1454641,1634851,ONR,B211,7/15/2009,13:51:00,3.2,22.05,320,8.2,8.96,1,,2.2
1454642,1634852,ONR,B211,7/15/2009,15:51:00,3.2,22.01,320,8.22,9.03,0.9,,2
1454643,1634853,ONR,B211,7/15/2009,17:51:00,3.2,22.05,320,8.22,9.04,0.9,,1.9
1454644,1634854,ONR,B211,7/15/2009,19:51:00,3.2,22.11,320,8.22,9.08,1,,2.6
1454645,1634855,ONR,B211,7/15/2009,21:51:00,3.2,22.09,320,8.22,9,0.9,,2.2
1454646,1634856,ONR,B211,7/15/2009,23:51:00,3.1,22.07,320,8.22,9,0.9,,2.5
1454647,1634857,ONR,B211,7/16/2009,1:51:00,3.1,22.08,320,8.22,8.96,0.9,,1.9
1454648,1634858,ONR,B211,7/16/2009,3:51:00,3.1,22.11,320,8.21,8.97,1.1,,2.3
1454649,1634859,ONR,B211,7/16/2009,5:51:00,3.1,22.07,320,8.18,8.85,0.9,,2.1
1454650,1634860,ONR,B211,7/16/2009,7:51:00,3.1,22.06,319,8.17,8.76,0.7,,1.9
1454651,1634861,ONR,B211,7/16/2009,9:50:00,3.1,22.08,319,8.16,8.68,0.7,,1.6
1512649,1713534,ONR,B211,8/10/2009,14:12:00,6553.5,25.81,,,7.98,75.9,,
1512650,1713535,ONR,B211,8/12/2009,14:27:00,3.2,24.1,312,8.57,8.3,6.4,,4.6
1512651,1713536,ONR,B211,8/12/2009,16:27:00,3.2,24.21,312,8.56,8.35,6.6,,4.7
1512652,1713537,ONR,B211,8/12/2009,18:27:00,3.2,24.41,312,8.59,8.58,6.3,,4.4
1512653,1713538,ONR,B211,8/12/2009,20:27:00,3.2,24.37,312,8.57,8.47,5.8,,4.8
1512654,1713539,ONR,B211,8/12/2009,22:27:00,3.2,24.42,312,8.59,8.72,9.2,,5.2
1512655,1713540,ONR,B211,8/13/2009,0:27:00,3.2,24.34,312,8.56,8.47,5.3,,3.7
1512656,1713541,ONR,B211,8/13/2009,2:27:00,3.2,24.29,313,8.55,8.35,5.8,,4
1512657,1713542,ONR,B211,8/13/2009,4:27:00,3.2,24.23,313,8.54,8.35,5.5,,4.3
1512658,1713543,ONR,B211,8/13/2009,6:27:00,3.2,24.17,313,8.51,8.29,4.9,,3.8
1512659,1713544,ONR,B211,8/13/2009,8:27:00,3.2,24.16,313,8.53,7.81,6.1,,4.7
1512660,1713545,ONR,B211,8/13/2009,10:27:00,3.2,24.15,312,8.54,7.8,5,,4.8
1512661,1713546,ONR,B211,8/13/2009,12:27:00,3.2,24.17,312,8.55,7.7,4.7,,4.3
1512662,1713547,ONR,B211,8/13/2009,14:27:00,3.2,24.22,312,8.59,8.05,4,,5.1
1512663,1713548,ONR,B211,8/13/2009,16:27:00,3.2,24.18,314,8.55,7.94,5,,3.9
1512664,1713549,ONR,B211,8/13/2009,20:27:00,3.2,24.23,318,8.58,7.97,5.4,,4.4
