Group,Site.Name,Latitude,Longitude,Date,Time,Rain.mm,Temp,RH,WindSpeed.ms,GustSpeed.ms,WindDirection.theta,WindDirection
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,16:01:00,0,24.572,34.997,0.5,2.52,220.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,16:16:00,0,24.507,31.812,0.5,3.02,214.8,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,16:31:00,0,24.207,31.13,1.01,3.02,219,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,16:46:00,0,23.757,31.847,0.5,2.52,196.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,17:01:00,0,23.585,30.704,0.5,3.52,212,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,17:16:00,0,23.113,33.133,0,2.52,213.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,17:31:00,0,22.77,34.557,0,2.01,193.7,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,17:46:00,0,22.47,35.692,0,2.01,169.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,18:01:00,0,22.041,36.443,0,1.51,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,18:16:00,0,21.44,39.983,0,1.01,169.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,18:31:00,0,21.076,39.947,0,3.02,160,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,18:46:00,0,20.668,43.046,0,1.01,158.6,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,19:01:00,0,20.539,42.986,0,1.01,158.6,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,19:16:00,0,20.454,44.044,0,1.01,148.8,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,19:31:00,0,18.866,50.39,0,0.5,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,19:46:00,0,18.309,55.343,0,0.5,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,20:01:00,0,17.665,58.543,0,0,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,20:16:00,0,18.352,57.049,0,0.5,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,20:31:00,0,17.944,54.153,0,1.51,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,20:46:00,0,17.429,59.678,0,1.51,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,21:01:00,0,17.172,59.033,0,1.51,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,21:16:00,0,17.043,60.067,0,0.5,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,21:31:00,0,16.7,63.192,0,0,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,21:46:00,0,16.55,64.698,0,0,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,22:01:00,0,16.121,66.612,0,0,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,22:16:00,0,16.207,68.875,0,0.5,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,22:31:00,0,16.293,69.4,0,1.01,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,22:46:00,0,16.228,68.76,0,1.51,147.4,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,23:01:00,0,16.164,69.31,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,23:16:00,0,15.971,72.206,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,23:31:00,0,15.714,76.432,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/25/2023,23:46:00,0,15.778,72.627,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,0:01:00,0,15.692,75.43,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,0:16:00,0,15.285,78.598,0,0,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,0:31:00,0,14.92,83.661,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,0:46:00,0,14.899,82.211,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,1:01:00,0,14.941,84.173,0,0,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,1:16:00,0,14.663,87.346,0,0,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,1:31:00,0,14.663,87.251,0,0,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,1:46:00,0,14.791,83.809,0,0.5,146,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,2:01:00,0,16.421,67.085,0.5,3.02,234.5,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,2:16:00,0,16.293,67.836,0,2.52,293.4,NW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,2:31:00,0,15.435,75.238,0,1.51,273.8,W
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,2:46:00,0,15.327,75.956,0,0.5,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,3:01:00,0,15.542,75.949,0,1.01,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,3:16:00,0,15.306,74.533,0,0,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,3:31:00,0,15.435,71.281,0,1.01,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,3:46:00,0,15.435,69.972,0,0,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,4:01:00,0,15.049,74.247,0,0,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,4:16:00,0,14.62,78.186,0,0,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,4:31:00,0,14.62,79.217,0,1.51,171.3,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,4:46:00,0.2,15.821,70.649,0.5,3.02,228.8,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,5:01:00,0,15.756,74.916,1.51,4.53,227.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,5:16:00,0,15.735,76.703,1.01,4.53,230.2,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,5:31:00,0,15.242,81.894,1.01,3.52,227.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,5:46:00,0,15.327,82.074,0.5,2.01,223.2,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,6:01:00,0,15.263,83.896,0,2.01,228.8,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,6:16:00,0.4,15.22,85.187,0,1.51,233.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,6:31:00,0.2,14.641,90.451,0,0.5,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,6:46:00,0.2,14.384,93.004,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,7:01:00,0.2,14.298,94.528,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,7:16:00,0,14.191,95.714,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,7:31:00,0,14.255,95.967,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,7:46:00,0,14.362,95.64,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,8:01:00,0,14.427,95.76,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,8:16:00,0,14.77,93.988,0,0,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,8:31:00,0,14.813,92.914,0,0.5,240.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,8:46:00,0,14.877,91.728,0,1.51,189.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,9:01:00,0,14.77,91.037,0,1.51,176.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,9:16:00,0,14.899,89.735,0,0.5,162.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,9:31:00,0,15.134,90.028,0,0.5,162.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,9:46:00,0,15.285,89.123,0,1.01,162.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,10:01:00,0,15.628,86.139,0,0,162.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,10:16:00,0,15.821,87.08,0,0.5,162.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,10:31:00,0,16.078,84.765,0,1.01,161.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,10:46:00,0,16.593,82.832,0,0.5,161.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,11:01:00,0,17.279,80.557,0,0.5,161.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,11:16:00,0,17.88,76.095,0,1.01,160,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,11:31:00,0,18.073,76.342,0,1.01,160,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,11:46:00,0,18.502,75.613,0,1.01,160,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,12:01:00,0,19.017,74.874,0,1.01,160,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,12:16:00,0,19.102,77.331,0,1.01,160,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,12:31:00,0,19.681,74.473,0,1.51,116.5,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,12:46:00,0,20.196,73.043,0,1.51,50.5,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,13:01:00,0,21.44,67.372,0.5,2.01,54.8,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,13:16:00,0,21.633,67.071,0,1.51,57.6,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,13:31:00,0,21.569,68.215,0,2.01,57.6,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,13:46:00,0,21.676,67.756,0.5,2.52,12.6,N
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,14:01:00,0,21.333,71.749,0.5,2.01,16.8,N
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,14:16:00,0,20.84,74.62,1.01,3.02,30.9,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,14:31:00,0,21.097,73.397,1.01,2.01,14,N
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,14:46:00,0,20.818,74.62,0.5,2.01,26.7,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,15:01:00,0,20.904,74.711,0.5,2.01,23.9,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,15:16:00,0,20.496,75.444,0.5,2.01,14,N
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,15:31:00,0,20.26,75.454,0.5,2.01,23.9,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,15:46:00,0,20.561,75.871,0.5,1.51,33.7,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,16:01:00,0,20.689,73.548,0.5,2.01,32.3,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,16:16:00,0,20.882,73.571,0.5,1.51,30.9,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,16:31:00,0,20.647,73.313,0.5,2.01,15.4,N
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,16:46:00,0,20.368,74.252,0.5,2.01,32.3,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,17:01:00,0,20.046,74.888,0.5,2.01,39.3,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,17:16:00,0,20.539,72.839,0,1.01,49.1,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,17:31:00,0,19.874,75.846,0,1.51,73,E
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,17:46:00,0,19.424,78.515,0,1.01,59,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,18:01:00,0,18.781,81.843,0,1.01,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,18:16:00,0,18.073,84.677,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,18:31:00,0,17.58,87.277,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,18:46:00,0,17.236,89.114,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,19:01:00,0,17.901,86.513,0,0.5,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,19:16:00,0,17.322,88.82,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,19:31:00,0,17.193,89.003,0,0.5,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,19:46:00,0,17.537,87.639,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,20:01:00,0,17.172,88.444,0,0.5,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,20:16:00,0,16.529,92.244,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,20:31:00,0,16.078,92.836,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,20:46:00,0,16.336,92.071,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,21:01:00,0,16.1,93.257,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,21:16:00,0,15.671,94.148,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,21:31:00,0,15.735,93.353,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,21:46:00,0,15.413,95.517,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,22:01:00,0,15.156,94.768,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,22:16:00,0,15.22,94.551,0,0,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,22:31:00,0,14.984,86.88,0,0.5,60.4,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,22:46:00,0,18.759,60.134,0,2.01,57.6,NE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,23:01:00,0,20.625,49.139,0.5,3.02,228.8,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,23:16:00,0,20.689,48.91,1.01,4.03,234.5,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,23:31:00,0,20.26,50.613,0,3.02,219,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/26/2023,23:46:00,0,19.681,52.219,0,1.01,205,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,0:01:00,0,19.789,51.519,0,2.01,223.2,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,0:16:00,0,19.939,51.395,0,3.02,221.8,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,0:31:00,0,20.089,50.539,0.5,3.02,217.6,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,0:46:00,0,19.96,51.583,0.5,3.52,221.8,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,1:01:00,0,20.067,51.958,0,2.52,219,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,1:16:00,0,19.874,52.389,0.5,2.52,241.5,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,1:31:00,0,20.046,53.414,0.5,2.52,231.6,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,1:46:00,0,19.917,53.256,0,2.01,217.6,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,2:01:00,0,19.467,55.351,0,1.01,241.5,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,2:16:00,0,20.067,53.475,0,2.52,227.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,2:31:00,0,19.596,54.463,0,1.01,258.3,W
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,2:46:00,0,19.102,56.78,0,0.5,256.9,W
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,3:01:00,0,19.081,56.632,0,1.51,247.1,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,3:16:00,0,18.952,57.644,0,0.5,226,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,3:31:00,0,19.059,57.224,0,0.5,226,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,3:46:00,0,19.145,57.009,0,2.52,190.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,4:01:00,0,18.823,58.103,0,1.01,206.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,4:16:00,0,18.716,59.022,0,1.51,188.1,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,4:31:00,0,19.531,55.915,0,3.52,205,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,4:46:00,0,19.467,56.075,0.5,2.01,254.1,W
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,5:01:00,0,18.995,58.029,0,2.01,304.7,NW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,5:16:00,0,18.738,58.74,0,2.52,280.8,W
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,5:31:00,0,18.266,60.644,0,2.01,183.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,5:46:00,0,18.244,60.616,0,2.01,174.1,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,6:01:00,0,18.094,61.592,0,1.01,182.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,6:16:00,0,18.073,62.075,0,2.01,206.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,6:31:00,0,18.373,61.141,0.5,2.52,178.3,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,6:46:00,0,18.63,60.162,0,2.52,168.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,7:01:00,0,18.18,61.814,0,1.51,190.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,7:16:00,0,18.116,61.871,0,2.52,192.3,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,7:31:00,0,19.059,59.681,0.5,2.01,202.2,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,7:46:00,0,19.017,60.882,0.5,2.52,179.7,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,8:01:00,0,17.858,65.989,0,1.51,174.1,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,8:16:00,0,17.858,65.231,0,1.51,174.1,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,8:31:00,0,18.995,62.741,0,2.52,171.3,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,8:46:00,0,20.153,58.697,0,3.02,196.5,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,9:01:00,0,20.754,55.549,1.01,3.52,213.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,9:16:00,0,20.625,56.934,1.01,3.02,224.6,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,9:31:00,0,20.732,57.339,1.51,4.53,235.9,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,9:46:00,0,20.647,57.429,0.5,3.52,223.2,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,10:01:00,0,20.754,57.206,0.5,5.03,200.8,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,10:16:00,0,20.668,58.161,1.01,3.52,227.4,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,10:31:00,0.8,18.18,78.895,1.01,4.53,230.2,SW
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,10:46:00,0.2,17.236,86.696,0.5,2.52,186.7,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,11:01:00,0.4,17.215,88.441,0.5,2.52,174.1,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,11:16:00,0,17.558,86.766,0,2.01,165.7,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,11:31:00,0,18.116,85.452,0,1.51,179.7,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,11:46:00,0.4,18.18,87.659,0,2.52,130.6,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,12:01:00,0,19.145,83.587,0,1.51,143.2,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,12:16:00,0,19.553,82.412,0,2.52,158.6,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,12:31:00,0,21.076,76.556,0.5,2.52,162.9,S
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,12:46:00,0,20.582,75.792,0,1.51,150.2,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,13:01:00,0,20.968,76.869,0,0.5,150.2,SE
East Syracuse Elementary,East Syracuse Elementary,43.068611,-76.074583,10/27/2023,13:16:00,0,22.019,70.564,0,1.01,150.2,SE
